-3.333333333333333981e-02,-1.111111111111111327e-02,-3.422045898437500000e+01
-3.333333333333333981e-02,1.111111111111111327e-02,-2.442175483703613281e+01
-3.333333333333333981e-02,3.333333333333332593e-02,-1.970825576782226562e+01
-3.333333333333333981e-02,5.555555555555555247e-02,-1.665368843078613281e+01
-3.333333333333333981e-02,7.777777777777777901e-02,-1.440234851837158203e+01
-3.333333333333333981e-02,1.000000000000000056e-01,-1.263511466979980469e+01
-1.111111111111111327e-02,-1.000000000000000056e-01,-1.544213390350341797e+01
-1.111111111111111327e-02,-7.777777777777777901e-02,-1.798851776123046875e+01
-1.111111111111111327e-02,-5.555555555555555941e-02,-2.153005599975585938e+01
-1.111111111111111327e-02,-3.333333333333333981e-02,-2.680584144592285156e+01
-1.111111111111111327e-02,-1.111111111111111327e-02,-2.997608184814453125e+01
-1.111111111111111327e-02,1.111111111111111327e-02,-2.421384239196777344e+01
-1.111111111111111327e-02,3.333333333333332593e-02,-1.982533645629882812e+01
-1.111111111111111327e-02,5.555555555555555247e-02,-1.681013488769531250e+01
-1.111111111111111327e-02,7.777777777777777901e-02,-1.455701160430908203e+01
-1.111111111111111327e-02,1.000000000000000056e-01,-1.277225971221923828e+01
1.111111111111111327e-02,-1.000000000000000056e-01,-1.459937763214111328e+01
1.111111111111111327e-02,-7.777777777777777901e-02,-1.666942405700683594e+01
1.111111111111111327e-02,-5.555555555555555941e-02,-1.911716270446777344e+01
1.111111111111111327e-02,-3.333333333333333981e-02,-2.163732147216796875e+01
1.111111111111111327e-02,-1.111111111111111327e-02,-2.273208236694335938e+01
1.111111111111111327e-02,1.111111111111111327e-02,-2.116370773315429688e+01
1.111111111111111327e-02,3.333333333333332593e-02,-1.860573577880859375e+01
1.111111111111111327e-02,5.555555555555555247e-02,-1.622704124450683594e+01
1.111111111111111327e-02,7.777777777777777901e-02,-1.426216316223144531e+01
1.111111111111111327e-02,1.000000000000000056e-01,-1.262262058258056641e+01
3.333333333333332593e-02,-1.000000000000000056e-01,-1.352166461944580078e+01
3.333333333333332593e-02,-7.777777777777777901e-02,-1.510917758941650391e+01
3.333333333333332593e-02,-5.555555555555555941e-02,-1.674286842346191406e+01
3.333333333333332593e-02,-3.333333333333333981e-02,-1.813698387145996094e+01
3.333333333333332593e-02,-1.111111111111111327e-02,-1.874609375000000000e+01
3.333333333333332593e-02,1.111111111111111327e-02,-1.816329765319824219e+01
3.333333333333332593e-02,3.333333333333332593e-02,-1.678911972045898438e+01
3.333333333333332593e-02,5.555555555555555247e-02,-1.517364501953125000e+01
3.333333333333332593e-02,7.777777777777777901e-02,-1.359820842742919922e+01
3.333333333333332593e-02,1.000000000000000056e-01,-1.217250251770019531e+01
5.555555555555555247e-02,-1.000000000000000056e-01,-1.237544059753417969e+01
5.555555555555555247e-02,-7.777777777777777901e-02,-1.356978988647460938e+01
5.555555555555555247e-02,-5.555555555555555941e-02,-1.471881675720214844e+01
5.555555555555555247e-02,-3.333333333333333981e-02,-1.560759449005126953e+01
5.555555555555555247e-02,-1.111111111111111327e-02,-1.601657104492187500e+01
5.555555555555555247e-02,1.111111111111111327e-02,-1.577308940887451172e+01
5.555555555555555247e-02,3.333333333333332593e-02,-1.497393703460693359e+01
5.555555555555555247e-02,5.555555555555555247e-02,-1.389315032958984375e+01
5.555555555555555247e-02,7.777777777777777901e-02,-1.271030044555664062e+01
5.555555555555555247e-02,1.000000000000000056e-01,-1.155228519439697266e+01
7.777777777777777901e-02,-1.000000000000000056e-01,-1.126014328002929688e+01
7.777777777777777901e-02,-7.777777777777777901e-02,-1.217280387878417969e+01
7.777777777777777901e-02,-5.555555555555555941e-02,-1.300839138031005859e+01
7.777777777777777901e-02,-3.333333333333333981e-02,-1.363779163360595703e+01
7.777777777777777901e-02,-1.111111111111111327e-02,-1.393436717987060547e+01
7.777777777777777901e-02,1.111111111111111327e-02,-1.382694149017333984e+01
7.777777777777777901e-02,3.333333333333332593e-02,-1.334183025360107422e+01
7.777777777777777901e-02,5.555555555555555247e-02,-1.260840415954589844e+01
7.777777777777777901e-02,7.777777777777777901e-02,-1.172624588012695312e+01
7.777777777777777901e-02,1.000000000000000056e-01,-1.079789257049560547e+01
1.000000000000000056e-01,-1.000000000000000056e-01,-1.019971466064453125e+01
1.000000000000000056e-01,-7.777777777777777901e-02,-1.092261314392089844e+01
1.000000000000000056e-01,-5.555555555555555941e-02,-1.156302738189697266e+01
1.000000000000000056e-01,-3.333333333333333981e-02,-1.202173423767089844e+01
1.000000000000000056e-01,-1.111111111111111327e-02,-1.224538040161132812e+01
1.000000000000000056e-01,1.111111111111111327e-02,-1.221547222137451172e+01
1.000000000000000056e-01,3.333333333333332593e-02,-1.190067481994628906e+01
1.000000000000000056e-01,5.555555555555555247e-02,-1.138132667541503906e+01
1.000000000000000056e-01,7.777777777777777901e-02,-1.071922016143798828e+01
1.000000000000000056e-01,1.000000000000000056e-01,-9.991706848144531250e+00
-3.333333333333333981e-02,-1.111111111111111327e-02,-3.421597290039062500e+01
-3.500000000000001027e-02,-1.111111111111111327e-02,-3.319784545898437500e+01
-3.333333333333333981e-02,-1.166666666666666893e-02,-3.460075378417968750e+01
-3.166666666666666935e-02,-1.166666666666666893e-02,-3.574274063110351562e+01
-2.999999999999999889e-02,-1.194444444444444503e-02,-3.716207885742187500e+01
-2.999999999999999889e-02,-1.250000000000000069e-02,-3.779644393920898438e+01
-2.833333333333332149e-02,-1.319444444444444614e-02,-3.998196411132812500e+01
-2.499999999999998057e-02,-1.347222222222222224e-02,-4.095455169677734375e+01
-2.083333333333330095e-02,-1.437499999999999889e-02,-3.791622543334960938e+01
-2.333333333333330317e-02,-1.472222222222222335e-02,-4.134871673583984375e+01
-1.999999999999996225e-02,-1.611111111111111077e-02,-3.759327316284179688e+01
-1.999999999999996225e-02,-1.499999999999999944e-02,-3.729903411865234375e+01
-2.624999999999998168e-02,-1.364583333333333447e-02,-4.168826293945312500e+01
-2.458333333333330428e-02,-1.489583333333333384e-02,-4.335885238647460938e+01
-2.437499999999996614e-02,-1.560763888888889311e-02,-4.433817672729492188e+01
-2.729166666666664465e-02,-1.453125000000000597e-02,-4.341164398193359375e+01
-2.541666666666662910e-02,-1.649305555555556635e-02,-4.902137374877929688e+01
-2.499999999999995282e-02,-1.791666666666668142e-02,-4.927182006835937500e+01
-2.208333333333327431e-02,-1.899305555555557204e-02,-4.033178329467773438e+01
-2.598958333333330206e-02,-1.564670138888889922e-02,-4.701020431518554688e+01
-2.661458333333328874e-02,-1.795572916666669100e-02,-6.863479614257812500e+01
-2.773437499999995004e-02,-1.912977430555558994e-02,-5.082397460937500000e+01
-2.562499999999993949e-02,-2.022569444444447667e-02,-4.524815750122070312e+01
-2.589843749999996142e-02,-1.679144965277779358e-02,-5.198670578002929688e+01
-2.751302083333329734e-02,-1.683051215277780663e-02,-5.180841064453125000e+01
-2.688476562499995948e-02,-1.710205078125002359e-02,-5.645626831054687500e+01
-2.760091145833328680e-02,-1.826633029513892101e-02,-5.547601318359375000e+01
-2.717529296874995545e-02,-1.789761013454863742e-02,-6.319297409057617188e+01
-2.690511067708328818e-02,-1.875128851996530482e-02,-5.542889022827148438e+01
-2.688985188802079165e-02,-1.751436021592884390e-02,-6.257486724853515625e+01
-2.690002441406245601e-02,-1.833897908528648452e-02,-6.061100387573242188e+01
-2.689239501953120948e-02,-1.772051493326825405e-02,-6.892455291748046875e+01
-2.633168538411454276e-02,-1.777863396538630764e-02,-6.124684524536132812e+01
-2.696439107259110401e-02,-1.786786609225805497e-02,-6.891807556152343750e+01
-2.724220275878902475e-02,-1.763265185885961456e-02,-5.999893951416015625e+01
-2.677148818969722274e-02,-1.787495983971492189e-02,-8.392216491699218750e+01
-2.669949213663733167e-02,-1.772760868072512444e-02,-6.959693908691406250e+01
-2.657858530680334841e-02,-1.788205358717179227e-02,-6.790554809570312500e+01
-2.681394259134924421e-02,-1.776089959674413687e-02,-7.347763824462890625e+01
-2.688593864440913528e-02,-1.790825075573393085e-02,-7.531692504882812500e+01
-2.684348424275711728e-02,-1.802231099870471587e-02,-7.006230163574218750e+01
-2.682132800420121421e-02,-1.782625244723428162e-02,-8.078965759277343750e+01
-2.670687754948930515e-02,-1.779296153121527266e-02,-7.392839050292968750e+01
-2.684117337067917775e-02,-1.787942844960426630e-02,-7.826948547363281250e+01
-2.675164282321926268e-02,-1.782178383734493721e-02,-8.240640258789062500e+01
-2.670180300871527468e-02,-1.787049122982557400e-02,-7.561920928955078125e+01
-2.679144675532972933e-02,-1.783731214288210298e-02,-8.178436279296875000e+01
-2.673168425758675956e-02,-1.785943153417775264e-02,-8.057270050048828125e+01
-2.677650613089398862e-02,-1.784284199070601540e-02,-8.582189178466796875e+01
-2.679635149737194522e-02,-1.789601799307599661e-02,-8.682338714599609375e+01
-2.681870583444828648e-02,-1.793313507094152631e-02,-7.687901306152343750e+01
-2.680136943856871110e-02,-1.786390014406709012e-02,-8.567168426513671875e+01
-2.679389912635083554e-02,-1.786666506797904980e-02,-8.572029876708984375e+01
-2.677895850191509830e-02,-1.787219491580296221e-02,-8.542897033691406250e+01
-2.679016397024189949e-02,-1.786804752993502790e-02,-8.551962280273437500e+01
-2.678642881413296692e-02,-1.786942999189100600e-02,-8.544421386718750000e+01
-2.679512531186139038e-02,-1.788134153052752320e-02,-8.344560241699218750e+01
-2.678765499964352523e-02,-1.788410645443947941e-02,-8.226594543457031250e+01
-2.679325773380692582e-02,-1.788203276150551052e-02,-8.642657470703125000e+01
-2.680318041704590412e-02,-1.790862076269050113e-02,-7.963768005371093750e+01
-2.679061671486120122e-02,-1.787922768459088152e-02,-8.478168487548828125e+01
-2.679480461558943552e-02,-1.788902537729075357e-02,-8.518341064453125000e+01
-2.679139015575245780e-02,-1.788272399248350131e-02,-8.326561737060546875e+01
-2.679976595720891946e-02,-1.790231937788325234e-02,-8.189655303955078125e+01
-2.679348410611657322e-02,-1.788762283883343907e-02,-7.950357055664062500e+01
-2.679557805648068863e-02,-1.789252168518337682e-02,-8.087509155273437500e+01
-2.679387082656220151e-02,-1.788937099277974896e-02,-8.398007965087890625e+01
-2.679464426745346156e-02,-1.789286730067236875e-02,-8.246229553222656250e+01
-2.679487771471026833e-02,-1.789278089680012077e-02,-8.205765533447265625e+01
-2.679511116196707510e-02,-1.789269449292787278e-02,-8.206821441650390625e+01
-2.679596477692631692e-02,-1.789426983912968672e-02,-8.164442443847656250e+01
-2.679549788241270339e-02,-1.789444264687418268e-02,-7.935899353027343750e+01
-2.679584805329791181e-02,-1.789431304106581244e-02,-8.218798828125000000e+01
-2.679708838870278192e-02,-1.789763654121393627e-02,-7.802567291259765625e+01
-2.679560546865100007e-02,-1.789393000499938866e-02,-7.948004913330078125e+01
-2.679609977533492851e-02,-1.789516551707090453e-02,-7.881591033935546875e+01
-2.679573132966951016e-02,-1.789435624300193470e-02,-8.122937774658203125e+01
-2.679598305170652686e-02,-1.789520871900703025e-02,-7.977982330322265625e+01
-2.679601223261363074e-02,-1.789519791852299882e-02,-8.027966308593750000e+01
-2.679607059442782463e-02,-1.789517631755493596e-02,-8.283345031738281250e+01
-2.679669076213025969e-02,-1.789683806762900134e-02,-8.032370758056640625e+01
-2.679597118778469927e-02,-1.789497669915870309e-02,-8.140539550781250000e+01
-2.679645090401507057e-02,-1.789621761147223294e-02,-8.011102294921875000e+01
-2.679609111684229383e-02,-1.789528692723708556e-02,-8.077482604980468750e+01
-2.679621104589988492e-02,-1.789559715531546802e-02,-7.692796325683593750e+01
-2.679616134257832225e-02,-1.789549734611734985e-02,-8.118623352050781250e+01
-2.679630179405038601e-02,-1.789591818387788191e-02,-8.501617431640625000e+01
-2.679649194884401245e-02,-1.789643883083652867e-02,-7.957245635986328125e+01
-2.679624399414474306e-02,-1.789573271729714282e-02,-8.319017791748046875e+01
-2.679640929727759163e-02,-1.789620345965673570e-02,-8.148248291015625000e+01
-2.679628531992795520e-02,-1.789585040288704104e-02,-8.051883697509765625e+01
-2.679632664571116735e-02,-1.789596808847693926e-02,-8.151335906982421875e+01
-2.679629774575834414e-02,-1.789587535518656972e-02,-7.967041015625000000e+01
-2.679638039732476842e-02,-1.789611072636636616e-02,-8.349230194091796875e+01
-2.679640524898554282e-02,-1.789616063096542004e-02,-8.004438018798828125e+01
-2.679634629652976122e-02,-1.789601622409905946e-02,-8.151902770996093750e+01
-2.679638559816694895e-02,-1.789611249534329984e-02,-7.872014617919921875e+01
-2.679635612193905642e-02,-1.789604029191011955e-02,-7.932709503173828125e+01
-2.679636594734835509e-02,-1.789606435972117965e-02,-8.144585418701171875e+01
-2.679634889695085148e-02,-1.789601710858752803e-02,-8.074400329589843750e+01
-2.679636854776944882e-02,-1.789606524420964823e-02,-8.599427795410156250e+01
-2.679635409779303895e-02,-1.789601887756446519e-02,-8.290304565429687500e+01
-2.679635706018186625e-02,-1.789603024810364554e-02,-7.920110321044921875e+01
-2.679636002257069702e-02,-1.789604161864282242e-02,-8.177476501464843750e+01
-2.679635872236015015e-02,-1.789604117639858813e-02,-8.588144683837890625e+01
-2.679635019716139835e-02,-1.789601755083176579e-02,-8.289068603515625000e+01
-2.679635265351371781e-02,-1.789602356778453168e-02,-8.215528869628906250e+01
-2.679635510986604768e-02,-1.789602958473729410e-02,-8.138873291015625000e+01
-2.679635575997132285e-02,-1.789602980585940778e-02,-8.184623718261718750e+01
-2.679635214747722038e-02,-1.789601821419811029e-02,-7.867184448242187500e+01
-2.679635436926883912e-02,-1.789602674210249988e-02,-8.043148040771484375e+01
-2.679635362867163403e-02,-1.789602389946770220e-02,-8.483959197998046875e+01
-2.679635330361899645e-02,-1.789602378890664536e-02,-8.166033172607421875e+01
-2.679635182242458627e-02,-1.789601810363705692e-02,-8.390842437744140625e+01
-2.679635219272318708e-02,-1.789601952495445403e-02,-8.628222656250000000e+01
-2.679635006142349826e-02,-1.789601361856274844e-02,-8.343927764892578125e+01
-2.679635273685960009e-02,-1.789602132924146549e-02,-8.171543884277343750e+01
-2.679635184504756615e-02,-1.789601875901522532e-02,-8.572813415527343750e+01
-2.679635256302179136e-02,-1.789602094627185114e-02,-8.603658294677734375e+01
-2.679635221534617043e-02,-1.789602018033262243e-02,-8.533258819580078125e+01
-2.679635193762221895e-02,-1.789601911434457460e-02,-8.568434906005859375e+01
-2.679635203019686829e-02,-1.789601946967392387e-02,-8.661865234375000000e+01
-2.679635167120975742e-02,-1.789601837604561096e-02,-8.313960266113281250e+01
-2.679635185635905609e-02,-1.789601908670430952e-02,-8.080171966552734375e+01
-2.679635171749708208e-02,-1.789601855371028560e-02,-8.497965240478515625e+01
-2.679635181007173142e-02,-1.789601890903963488e-02,-8.313508605957031250e+01
-2.679635174064074615e-02,-1.789601864254262292e-02,-8.481008148193359375e+01
-2.679635176378440675e-02,-1.789601873137496024e-02,-8.578987884521484375e+01
-2.679635160743451539e-02,-1.789601827339314111e-02,-8.387567901611328125e+01
-2.679635165372183658e-02,-1.789601845105781575e-02,-8.592015075683593750e+01
-2.679635138730937505e-02,-1.789601771275885211e-02,-8.530685424804687500e+01
-2.679635166966564883e-02,-1.789601847672093321e-02,-8.250569915771484375e+01
-2.679635157554689090e-02,-1.789601822206690618e-02,-8.391407775878906250e+01
-2.679635163057817598e-02,-1.789601836222547843e-02,-8.299736022949218750e+01
-2.679635144234066013e-02,-1.789601785291742436e-02,-8.586030578613281250e+01
-2.679635136416571445e-02,-1.789601762392651479e-02,-8.656463623046875000e+01
-2.679635141919699953e-02,-1.789601776408508704e-02,-8.521383666992187500e+01
-2.679635143655474672e-02,-1.789601783070934177e-02,-8.335388183593750000e+01
-2.679635143076882983e-02,-1.789601780850125570e-02,-8.657762145996093750e+01
-2.679635146985630267e-02,-1.789601792299671049e-02,-8.589145660400390625e+01
-2.679635145828447584e-02,-1.789601787858053836e-02,-8.541347503662109375e+01
-2.679635146696334597e-02,-1.789601791189266572e-02,-8.539550781250000000e+01
-2.679635146407038926e-02,-1.789601790078862442e-02,-8.545130157470703125e+01
-2.679635148361412395e-02,-1.789601795803635181e-02,-8.338687896728515625e+01
-2.679635147782821053e-02,-1.789601793582826922e-02,-8.346987915039062500e+01
-2.679635147927468888e-02,-1.789601794138028987e-02,-8.398708343505859375e+01
-2.679635148216764559e-02,-1.789601795248433116e-02,-8.351537322998046875e+01
-2.679635147999792633e-02,-1.789601794415630193e-02,-8.273529815673828125e+01
-2.679635148072116724e-02,-1.789601794693231052e-02,-8.322454833984375000e+01
-2.679635148832331532e-02,-1.789601796722814497e-02,-8.408430480957031250e+01
-2.679635150497409329e-02,-1.789601801337183107e-02,-8.334977722167968750e+01
-2.679635149891086005e-02,-1.789601799676195093e-02,-8.321793365478515625e+01
-2.679635149284763027e-02,-1.789601798015207079e-02,-8.644472503662109375e+01
-2.679635148904655623e-02,-1.789601797000415356e-02,-8.561804962158203125e+01
-2.679635150117302272e-02,-1.789601800322391384e-02,-8.605466461181640625e+01
-2.679635149814140957e-02,-1.789601799491897377e-02,-8.521116638183593750e+01
-2.679635149510978948e-02,-1.789601798661403370e-02,-8.356224060058593750e+01
-2.679635149320925072e-02,-1.789601798154007509e-02,-8.203791809082031250e+01
-2.679635149927248397e-02,-1.789601799814995522e-02,-8.329579925537109375e+01
-2.679635149775667913e-02,-1.789601799399748866e-02,-8.606852722167968750e+01
-2.679635150001883487e-02,-1.789601800045945157e-02,-8.560120391845703125e+01
-2.679635149879157005e-02,-1.789601799699809884e-02,-8.478462982177734375e+01
-2.679635149756431217e-02,-1.789601799353674264e-02,-8.594500732421875000e+01
-2.679635149624086735e-02,-1.789601798984501516e-02,-8.319381713867187500e+01
-2.679635149869539004e-02,-1.789601799676772062e-02,-8.337744140625000000e+01
-2.679635149808175937e-02,-1.789601799503704599e-02,-8.471337127685546875e+01
-2.679635149685449802e-02,-1.789601799157568979e-02,-8.583696746826171875e+01
-2.679635149716131162e-02,-1.789601799244102884e-02,-8.382292175292968750e+01
-2.679635149746812869e-02,-1.789601799330636789e-02,-8.235485839843750000e+01
-2.679635149772685229e-02,-1.789601799405652130e-02,-8.300732421875000000e+01
-2.679635149763067228e-02,-1.789601799382614655e-02,-8.372500610351562500e+01
-2.679635149727576174e-02,-1.789601799284562186e-02,-8.219756317138671875e+01
-2.679635149761407792e-02,-1.789601799375379471e-02,-8.477128601074218750e+01
-2.679635149735535085e-02,-1.789601799300364476e-02,-8.278672027587890625e+01
-2.679635149756184193e-02,-1.789601799362051937e-02,-8.306022644042968750e+01
-2.679635149749301157e-02,-1.789601799341489566e-02,-8.474629974365234375e+01
-2.679635149750130702e-02,-1.789601799345107158e-02,-8.204769134521484375e+01
-2.679635149736365324e-02,-1.789601799303981722e-02,-8.376246643066406250e+01
-2.679635149739806668e-02,-1.789601799314263081e-02,-8.384615325927734375e+01
-2.679635149746689357e-02,-1.789601799334825799e-02,-8.417508697509765625e+01
-2.679635149744968858e-02,-1.789601799329685120e-02,-8.449311065673828125e+01
-2.679635149741527167e-02,-1.789601799319403760e-02,-8.370484161376953125e+01
-2.679635149744108435e-02,-1.789601799327114606e-02,-8.294349670410156250e+01
-2.679635149743248013e-02,-1.789601799324544440e-02,-8.164063262939453125e+01
-2.679635149741081690e-02,-1.789601799318642217e-02,-8.395821380615234375e+01
-2.679635149735028199e-02,-1.789601799301697438e-02,-8.482511138916015625e+01
-2.679635149731141031e-02,-1.789601799290654882e-02,-8.504347991943359375e+01
-2.679635149733307353e-02,-1.789601799296557105e-02,-8.397750854492187500e+01
-2.679635149734597988e-02,-1.789601799300412355e-02,-8.547383880615234375e+01
-2.679635149740651479e-02,-1.789601799317357134e-02,-8.545124053955078125e+01
-2.679635149738274214e-02,-1.789601799310681571e-02,-8.334098052978515625e+01
-2.679635149735896255e-02,-1.789601799304006008e-02,-8.511563110351562500e+01
-2.679635149734167776e-02,-1.789601799299127272e-02,-8.277114868164062500e+01
-2.679635149738923000e-02,-1.789601799312478397e-02,-8.629991149902343750e+01
-2.679635149740221267e-02,-1.789601799316072051e-02,-8.066427612304687500e+01
-2.679635149736977334e-02,-1.789601799307022345e-02,-8.522747039794921875e+01
-2.679635149739140187e-02,-1.789601799313055713e-02,-8.555640411376953125e+01
-2.679635149738599301e-02,-1.789601799311547198e-02,-8.231415557861328125e+01
-2.679635149738058761e-02,-1.789601799310039029e-02,-8.589387512207031250e+01
-2.679635149737085928e-02,-1.789601799307311003e-02,-8.562398529052734375e+01
-2.679635149738167701e-02,-1.789601799310328034e-02,-8.596490478515625000e+01
-2.679635149737303115e-02,-1.789601799307888666e-02,-8.478619384765625000e+01
-2.679635149737869676e-02,-1.789601799309501612e-02,-8.588262939453125000e+01
-2.679635149737680938e-02,-1.789601799308963848e-02,-7.925630950927734375e+01
-2.679635149737626815e-02,-1.789601799308819519e-02,-8.357743072509765625e+01
-2.679635149737140398e-02,-1.789601799307455332e-02,-8.382690429687500000e+01
-2.679635149736708105e-02,-1.789601799306235475e-02,-8.450061035156250000e+01
-2.679635149736762229e-02,-1.789601799306379804e-02,-8.349264526367187500e+01
-2.679635149737046029e-02,-1.789601799307186450e-02,-8.511988830566406250e+01
-2.679635149737532446e-02,-1.789601799308550290e-02,-8.124206542968750000e+01
-2.679635149736914190e-02,-1.789601799306814178e-02,-8.491773986816406250e+01
-2.679635149737326361e-02,-1.789601799307971586e-02,-8.414761352539062500e+01
-2.679635149737017233e-02,-1.789601799307103530e-02,-8.406436157226562500e+01
-2.679635149737120275e-02,-1.789601799307392882e-02,-8.365874481201171875e+01
-2.679635149737054356e-02,-1.789601799307206920e-02,-8.453054809570312500e+01
-2.679635149737128602e-02,-1.789601799307413699e-02,-8.627544403076171875e+01
-2.679635149737268768e-02,-1.789601799307806440e-02,-8.222531127929687500e+01
-2.679635149737107785e-02,-1.789601799307356800e-02,-8.022578430175781250e+01
-2.679635149737161562e-02,-1.789601799307506680e-02,-8.218923950195312500e+01
-2.679635149737124439e-02,-1.789601799307403290e-02,-8.362045288085937500e+01
-2.679635149737157399e-02,-1.789601799307496272e-02,-8.565173339843750000e+01
-2.679635149737227134e-02,-1.789601799307692642e-02,-8.547452545166015625e+01
-2.679635149737201807e-02,-1.789601799307620131e-02,-8.503937530517578125e+01
-2.679635149737175787e-02,-1.789601799307547966e-02,-8.355064392089843750e+01
-2.679635149737159480e-02,-1.789601799307501476e-02,-8.289611816406250000e+01
-2.679635149737210828e-02,-1.789601799307646499e-02,-8.491171264648437500e+01
-2.679635149737229910e-02,-1.789601799307698540e-02,-8.097962951660156250e+01
-2.679635149737189317e-02,-1.789601799307585783e-02,-8.563231658935546875e+01
-2.679635149737172664e-02,-1.789601799307538946e-02,-8.720304870605468750e+01
-2.679635149737153582e-02,-1.789601799307485169e-02,-8.675747680664062500e+01
-2.679635149737177521e-02,-1.789601799307552477e-02,-8.283002471923828125e+01
-2.679635149737186195e-02,-1.789601799307577457e-02,-8.135369873046875000e+01
-2.679635149737183419e-02,-1.789601799307569130e-02,-8.131961822509765625e+01
-2.679635149737180991e-02,-1.789601799307562191e-02,-8.350247192382812500e+01
-2.679635149737170235e-02,-1.789601799307531660e-02,-8.225727844238281250e+01
-2.679635149737173705e-02,-1.789601799307541027e-02,-8.532096099853515625e+01
-2.679635149737165031e-02,-1.789601799307517782e-02,-8.532307434082031250e+01
-2.679635149737163990e-02,-1.789601799307515353e-02,-8.613587951660156250e+01
-2.679635149737171276e-02,-1.789601799307536517e-02,-8.299566650390625000e+01
-2.679635149737166766e-02,-1.789601799307522639e-02,-8.622807312011718750e+01
